id,text,created_at,retweet_count,favorite_count,source,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location
970163472716611584,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 05:06:11,72,0,Twitter for iPhone,63423375,SANDEEPCOL,Sandeep Kumar,2009-08-06 08:56:38,Love my Country respect my PM admire Yogi ji. Committed to New India of our dreams. RT is not an endorsement.,1604,824,India
970161353662128128,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 04:57:46,72,0,Twitter for Android,56461817,PSKulkarni,Dr Padmaj Kulkarni,2009-07-13 19:07:30,Cancer specialist. India first. Tweets personal opinion. RT not endorsement but FOE.,503,190,Pune
970160820955971584,"RT @AListRap: Coverage of Sridevi's death is a historic low for Indian press?

NOPE

Bhima Koregaon Protests
Afzal Guru Execution
Murder of…",2018-03-04 04:55:39,73,0,Twitter for Android,126546830,sonalishelar,Sonali Shelar,2010-03-26 06:11:00,Green tea and the sea.,125,223,Bombay 
970155930519310341,@Swamy39 @modified_hindu @postcard_news In case of every murder there has to be a motive.. what motive do U see in… https://t.co/FXXM0DvLXV,2018-03-04 04:36:13,0,0,Twitter for iPhone,476572471,Rajluvsindia,Rajesh Sarangapani,2012-01-28 08:24:10,Die Hard Indian,24,217, Dubai
970155284973764608,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 04:33:39,72,0,Twitter for Android,806577668443570176,Hitender002,Hitender Thakur,2016-12-07 19:14:36,"B.A.,LL.B.",685,85,"Shimla Urban, India"
970153375605108736,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 04:26:03,72,0,Twitter for iPhone,238251481,ophurrican,umesh bhatnagar,2011-01-14 18:42:05,,162,30,
970145243445198848,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 03:53:45,72,0,Twitter for Android,1624512331,Atmiyavijay,vijay patel,2013-07-27 03:40:06,"PhD student @ Georgia State university, Atlanta.
BJP supporter.
Jo Desh ka nahi vo mera nahi!",85,67,"Georgia, USA"
970142693912297472,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 03:43:37,72,0,Twitter for Android,535599798,SupremeHarish,Harish M,2012-03-24 16:55:30,BE IN LOVE TO BE HAPPY  BE HAPPY TO BE IN LOVE.  A Proud Virat Hindu. For every reason there is a Supreme reason that is SRI KRISHNA.,965,3517,"Bengaluru, Karnataka"
970138035290456065,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 03:25:06,72,0,Twitter for Android,922651967179997184,raptor_fossil,Velociraptor,2017-10-24 02:32:25,"I'm the Ancient Raptor. I don't endorse tweets or retweets. I'm not a supporter of any political party. 

Congi-Commie-Abrahamics-RSS-BJP-Bhakts stay away.",153,83,
970136198906748930,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 03:17:48,72,0,Twitter for Windows,842382641554890754,iam__uncle,Uncle 👍,2017-03-16 14:30:47,Do what you Love & Love what you Do,122,110,India
970135739391291392,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 03:15:59,72,0,Twitter for iPhone,37917685,OutspokenAnagha,Anagha Bhat,2009-05-05 12:59:00,Senior Designer - UI & UX | Fine Art Photographer | Reader | Earth Lover | Keen observer of National Politics | Inquisitive | Visual Learner |,177,366,"Bengaluru, India"
970132430400073728,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 03:02:50,72,0,Twitter for Android,889071323837681666,Saru81589968,Saru,2017-07-23 10:34:56,,285,112,"Bengaluru South, India"
970132088858046464,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 03:01:28,72,0,Twitter for Android,1067987162,NGOReporter,NGO Reporter,2013-01-07 10:33:21,A Hawk Eye keeping watch over NGO's functioning. A place for reporting NGO research. http://t.co/SL9O1WjwZm,5295,729,NCR-Delhi
970131911728222209,". @MumbaiPolice
Why Didn't Mumbai Police Probe Sridevi's Death?
https://t.co/OBze625lM8

No forensic doctor will st… https://t.co/JGjbKrfdlY",2018-03-04 03:00:46,0,0,Twitter for Android,421594662,NP0056,King,2011-11-26 04:27:06,😛🇮🇳💝,134,435,"New York, Rajasthan"
970131258482348032,"#Sridevi.  Deep wound on Sridevi's head, BJP leader claims murder angle https://t.co/qVaB3oarhV",2018-03-04 02:58:10,0,0,Twitter Web Client,811303760748310528,cretedeepsea,A.M.Lewis,2016-12-20 20:14:24,"Author/Illustrator - https://t.co/joEsKrpv3A ❤️cooking -playing in clay 'Chaos doesn't punish evil, nor reward righteousness.'  ❤️ 🇮🇱🇬🇷🇨🇦🇺🇸 📚🖋🎮✡✝",4018,3687,Greece/Canada
970130854432436224,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 02:56:34,72,0,Twitter for Android,4030371792,pramod_borkar,Pramod Borkar,2015-10-27 01:45:39,Pro nationalist. Hindu and Hindustan pride. Sickular hater.,81,177,
970129814723047424,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 02:52:26,72,0,Twitter for Android,2416370156,ignited_indian,आर्यावत,2014-03-28 19:36:23,"Ek Bharat
Shreshtha Bharat
जय श्री राम",167,389,
970129409662369792,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 02:50:50,72,0,Twitter for Android,120042966,manimilind,Manish Mishra 🇮🇳,2010-03-05 09:10:58,"Born Nationalist!
Follow everything tht concerns my motherland..
Alumnus of JBIMS
Corp Exp of Electronics & Retail in GCC",171,224,"Gurgaon, India"
970124741871771648,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 02:32:17,72,0,Twitter for Android,906117780008611841,1991meenarakesh,Rakesh,2017-09-08 11:31:28,,83,105,
970124182460817408,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 02:30:03,72,0,Twitter for Android,1101509359,vegavnc,Vega Challawar,2013-01-18 17:13:55,"Trained in Ophthalmology
÷ by Livelihood&Motherhood
Not comfortable looking up at the sky
Trying 2 remain grounded, still finding my roots…
♥≠like RT≠endorsemnt",403,235,"Nashik, India"
970122485864607745,"@aajtak @
Dear All Media, If ur free from Sridevi funeral coverage, plz give few time for Shankaracharyaji's funera… https://t.co/dOl7qKseNS",2018-03-04 02:23:19,0,0,Twitter for Android,2603434949,tarkeshwar2007,Tarkeshwar Wandhare,2014-06-12 09:35:22,"Work at. Purchase Manager, Pee Vee Textiles Ltd, Jam.
Res add. Mata Mandir Ward, Hinganghat",38,167,"Hinganghat, Maharashtra"
970121755208503296,"@sudhirchaudhary
Dear All Media, If ur free from Sridevi funeral coverage, plz give few time for Shankaracharyaji's… https://t.co/UffZderTls",2018-03-04 02:20:25,0,0,Twitter for Android,2603434949,tarkeshwar2007,Tarkeshwar Wandhare,2014-06-12 09:35:22,"Work at. Purchase Manager, Pee Vee Textiles Ltd, Jam.
Res add. Mata Mandir Ward, Hinganghat",38,167,"Hinganghat, Maharashtra"
970120922534260736,"@RajatSharmaLive
Dear All Media, If ur free from Sridevi funeral coverage, plz give few time for Shankaracharyaji's… https://t.co/SDmuCjrlFa",2018-03-04 02:17:06,0,0,Twitter for Android,2603434949,tarkeshwar2007,Tarkeshwar Wandhare,2014-06-12 09:35:22,"Work at. Purchase Manager, Pee Vee Textiles Ltd, Jam.
Res add. Mata Mandir Ward, Hinganghat",38,167,"Hinganghat, Maharashtra"
970120794884816897,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 02:16:36,72,0,Twitter for Android,4452761420,saivenkat1106,यतो धर्मस्ततो जयः॥,2015-12-04 12:19:27,"🇮🇳Dharma Bhakth🇮🇳ॐProud Hinduॐ🚩 loves all who loves my Bharath,My Ideals Swami Vivekanand & Dr APJ Abdul Kalam
🚩Follow #BhagavatGita🚩
https://t.co/RQkaWzJIKH",979,81,India
970112737622728704,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 01:44:35,72,0,Twitter for Android,2909064668,LeyLotaa,🕉अंत ही आरम्भ है🕉,2014-11-24 12:37:00,"🕉🕉  Ye Na Poochh Main Sharabi Kyun Hua, Bas Yoon Samajh Le, Gamo Ke Bojh Se, ♦ Nashey ki bottle sasti lagi 🕉
 🕉🕉.",121,110,"Kolkata, India"
970111610390970369,@Swamy39 @modified_hindu @postcard_news So the same Dubai gang killed #Sridevi since it was much easier to kill her… https://t.co/F2clqMqn21,2018-03-04 01:40:06,0,0,Twitter Lite,400910775,ChanakyaNeeti77,Chanakya Neeti,2011-10-29 19:20:57,RTs and Likes NOT Endorsements,278,19,
970110664940322816,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 01:36:20,72,0,Twitter Lite,400910775,ChanakyaNeeti77,Chanakya Neeti,2011-10-29 19:20:57,RTs and Likes NOT Endorsements,278,19,
970108428151611392,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 01:27:27,72,0,Twitter for Android,433660166,skommana1,Sujeev Kommana,2011-12-10 21:11:51,"Telugu, Kamma, Hindu without Samskara.Trying to educate myself through Dharampal, Rajeev Srinivasan, Rajiv Malhotra, Varsha Bhosle, Sandeep Balakrishna, et al",396,20,
970107446499799040,as a member of the public. I beleive #SriDevi is murder should be ruled as a murder! How does an experienced woman drown in a bathtub!,2018-03-04 01:23:33,0,1,Twitter for iPhone,856429123090038784,ArianatorBoo101,Common Boy,2017-04-24 08:46:29,Never Knew Her!?,72,202,Home
970098037577064448,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 00:46:10,72,0,Twitter for iPhone,871615107557720064,BadalTweets,Badal,2017-06-05 06:30:10,"Proud Odia |Tweets = Personal, RT != Endorsement |",688,317,Jeypore
970097334834081803,"RT @ShefVaidya: #AnkitSaxena's brutal murder by Jehadis already forgotten. So is Chandan Gupta. Madhu will be forgotten by tomorrow, when w…",2018-03-04 00:43:22,907,0,Twitter Web Client,828068220,BillionIndian,HumHindustani,2012-09-17 01:15:07,"Visualize the Global Power/Strength
                             of
Billion+ UNITED & EDUCATED INDIANS!             Let us MANIFEST this!",7042,7151,In every particle of soil of MotherIndia
970096813423382528,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 00:41:18,72,0,Twitter for iPhone,800445266637635584,suchitra_puli,Suchitra Pulimamidi,2016-11-20 21:06:37,News,569,786,"New Jersey, USA"
970091038143631360,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 00:18:21,72,0,Twitter for iPhone,142219099,cheerystone,TechNews,2010-05-10 08:42:44,Latest News | Sports | Entertainment |  Politics  | Gadgets | Social | Fitness | Quotes,3026,284,Mumbai 
970088250151858176,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-04 00:07:16,72,0,Twitter for iPhone,17699010,rajeshshenoy63,Rajesh Shenoy,2008-11-28 04:31:06,RTs not endorsed,479,255,"ÜT: 12.887904,77.589603"
970086397473255425,"RT @Goldenthrust: Subramanian Swamy drops bombshell, Sridevi’s death not natural but murder! https://t.co/bfpJ7xMHV0 via @postcard_news",2018-03-03 23:59:55,1,0,Twitter for Android,206649731,Vijay_mahi,VIJAY SWAMI,2010-10-23 12:17:10,"गांव का रहने वाला भारतीय किसान हूँ अपने राष्ट्र से बेहद प्रेम करता हूँ।
Part Time Engineer,  Blessed to be Following by @piyushgoyaloffc",248,91,Jaipur
970082872756350976,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-03 23:45:54,72,0,Twitter for iPhone,2159030744,subhash77niul,subhash,2013-10-27 14:48:49,,2967,2324,
970081651995893760,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-03 23:41:03,72,0,Twitter for Android,105512186,brijesh05,Brijesh Pandey,2010-01-16 15:36:44,Employed,174,720,"Illinois, USA"
970078103845330944,"RT @modified_hindu: Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-03 23:26:57,72,0,Twitter for Android,209083594,Arkay4music,🇮🇳🕉️🕉️🔯ஓம் மகாபைரவர் துணை 🔯🕉️🕉️🇮🇳,2010-10-28 13:44:50,"Proud Hindu, An Indian, Tamizhan  not affiliated to any political party tweets & re-tweets are mere sharing and /or not endorsements...",299,1450,"Tamil Nadu, India"
970074934100754434,"Subramanian Swamy drops bombshell, Sridevi’s death not natural but murder! https://t.co/bfpJ7xMHV0 via @postcard_news",2018-03-03 23:14:22,1,10,Twitter Web Client,913789976,Goldenthrust,Manjeet Bagga,2012-10-30 03:20:14,,3666,403,
970031363276574720,"RT @hirunews: Deep wound on Sridevi's head, BJP leader claims murder angle
https://t.co/GEkhczoAwG
#Deep #wound on #Sridevi's #head, #BJP l…",2018-03-03 20:21:13,3,0,Twitter Lite,828068220,BillionIndian,HumHindustani,2012-09-17 01:15:07,"Visualize the Global Power/Strength
                             of
Billion+ UNITED & EDUCATED INDIANS!             Let us MANIFEST this!",7042,7151,In every particle of soil of MotherIndia
970028552249896960,"#Murder?
#Bloating of body
Subramanian Swamy drops bombshell, Sridevi's death not natural but murder! https://t.co/fJpQXLO4sL via",2018-03-03 20:10:03,0,2,Twitter Web Client,828068220,BillionIndian,HumHindustani,2012-09-17 01:15:07,"Visualize the Global Power/Strength
                             of
Billion+ UNITED & EDUCATED INDIANS!             Let us MANIFEST this!",7042,7151,In every particle of soil of MotherIndia
970010426112057344,"Subramanian @Swamy39 drops bombshell, Sridevi’s death not natural but murder! https://t.co/010oaKYlRk via @postcard_news",2018-03-03 18:58:02,72,219,Twitter for Android,46059213,modified_hindu,Rakesh Bhalotia,2009-06-10 07:16:49,,613,633,
